Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status,Eligible_Companies,Eligible_Count
EG07072,Rohit Singh,Female,ECE,2nd Year,6.17,82.4,78.7,2,2,"Flask, JavaScript, Power BI",HackerRank SQL,1,No,None,0
EG07073,Venkat Iyengar,Male,EEE,4th Year,5.69,91.1,77.5,1,2,"Java, Power BI","Coursera ML, IBM Data Science",0,No,HCL,1
EG07074,Vijay Iyengar,Female,MECH,4th Year,8.5,78.1,78.6,0,1,"SQL, Git, TensorFlow, Django",Cisco CCNA,1,No,"Wipro, HCL, Deloitte",3
EG07075,Aarav Chowdary,Male,AIML,3rd Year,8.01,79.6,77.6,0,0,"React, SQL","AWS Cloud Practitioner, Cisco CCNA",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07076,Venkat Rajan,Female,CSE,2nd Year,8.58,89.1,73.9,1,1,"C++, React, Keras, Tableau",,1,No,"Wipro, HCL",2
EG07077,Shiva Pandey,Male,CSE,3rd Year,8.08,89.3,62.0,0,0,"Machine Learning, TensorFlow, SQL, Git, AWS, Django",Udemy DSA,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07078,Harish Varma,Female,CSE,2nd Year,9.47,90.0,77.2,1,1,"Node.js, Java","Google Data Analytics, Coursera ML",0,Yes,"Wipro, HCL",2
EG07079,Gayatri Gupta,Male,CIVIL,3rd Year,7.81,79.0,89.2,0,0,"AWS, Flask, Deep Learning, Python, TensorFlow",,0,No,Deloitte,1
EG07080,Santosh Babu,Female,EEE,4th Year,7.03,88.1,98.0,2,3,"React, SQL, R","Google Data Analytics, Udemy DSA, NPTEL Python",0,No,None,0
EG07081,Zara Hegde,Male,ECE,2nd Year,7.58,93.1,75.4,1,1,"TensorFlow, HTML/CSS",,3,Yes,"Wipro, HCL",2
EG07082,Ravi Rajan,Female,CSE,4th Year,8.57,81.0,76.6,2,3,"Deep Learning, TensorFlow, Node.js, Git, Python, R","NPTEL Python, IBM Data Science",2,Yes,None,0
EG07083,Yamini Rao,Female,ECE,3rd Year,6.34,76.9,83.5,0,1,"C++, Deep Learning, Git, SQL, JavaScript",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG07084,Varun Prasad,Male,ECE,2nd Year,6.48,95.4,94.4,0,1,"Keras, SQL, Deep Learning, Git, Python, Node.js",NPTEL Python,0,No,"TCS, Wipro, Cognizant, HCL",4
EG07085,Sneha Mehta,Male,IT,3rd Year,6.86,75.5,72.7,0,0,"AWS, Keras, SQL",,2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07086,Akash Rajan,Male,AIML,4th Year,4.88,88.3,85.6,2,2,"JavaScript, DSA, Django, Keras","Coursera ML, Cisco CCNA",1,No,None,0
EG07087,Deepa Tiwari,Male,CIVIL,3rd Year,7.35,81.4,68.9,0,1,"JavaScript, DSA","Google Data Analytics, AWS Cloud Practitioner, Udemy DSA",0,No,Deloitte,1
EG07088,Deepa Tiwari,Male,MECH,3rd Year,5.13,63.6,81.6,0,2,"Flask, JavaScript","Oracle Java, Coursera ML",1,No,None,0
EG07089,Farhan Shastri,Male,AIML,4th Year,7.26,93.3,88.7,0,0,"Keras, Tableau, Git, C++, JavaScript, AWS",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07090,Arjun Gupta,Female,EEE,1st Year,8.15,54.4,63.8,1,3,"Git, Tableau, AWS, Machine Learning",Udemy DSA,0,No,"Wipro, HCL",2
EG07091,Videm Joshi,Male,MECH,1st Year,6.68,62.2,72.2,2,2,"Tableau, HTML/CSS, TensorFlow","Udemy DSA, IBM Data Science, Google Data Analytics",0,No,None,0
EG07092,Lakshmi Joshi,Female,AIML,1st Year,9.04,87.3,88.5,1,2,"Python, Java, Keras, Node.js","Cisco CCNA, Coursera ML, Oracle Java",1,No,"Wipro, HCL",2
EG07093,Kiran Murthy,Female,EEE,1st Year,5.59,87.3,84.8,0,0,"Git, SQL, DSA, Deep Learning","Coursera ML, HackerRank SQL",0,Yes,HCL,1
EG07094,Kavya Shah,Female,ECE,4th Year,8.51,75.6,89.4,4,5,"React, Node.js, Keras","Coursera ML, IBM Data Science, HackerRank SQL",0,No,None,0
EG07095,Samhita Krishnan,Female,ECE,2nd Year,7.94,83.5,87.3,0,1,"AWS, Java","NPTEL Python, Cisco CCNA",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07096,Vikas Mishra,Female,IT,1st Year,5.31,56.7,74.2,2,3,"Keras, Node.js, SQL, Git",Google Data Analytics,2,Yes,None,0
EG07097,Vikas Pandey,Male,EEE,3rd Year,10.0,89.1,100.0,0,1,"JavaScript, Deep Learning, C++, Tableau, DSA, TensorFlow","Udemy DSA, HackerRank SQL, AWS Cloud Practitioner",1,No,"TCS, Wipro, Cognizant, HCL",4
EG07098,Sarvani Mishra,Female,IT,4th Year,7.13,84.5,79.5,0,0,"Java, AWS, Flask, HTML/CSS","Cisco CCNA, IBM Data Science, NPTEL Python",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07099,Jayanth Chowdary,Male,CSE,1st Year,6.23,81.5,45.0,0,0,"SQL, Django, Machine Learning, TensorFlow",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG07100,Zara Rao,Male,MECH,2nd Year,5.65,82.2,74.9,0,0,"Git, Django",IBM Data Science,1,No,HCL,1
EG07101,Priya Shastri,Female,AIML,1st Year,6.96,86.9,72.8,0,0,"Python, R, Machine Learning, TensorFlow, SQL, Flask","NPTEL Python, Coursera ML",1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL",6
EG07102,Srinivas Pandey,Male,EEE,3rd Year,7.06,81.7,86.7,0,0,"Django, Keras, C++, Python, TensorFlow, DSA","Coursera ML, IBM Data Science, HackerRank SQL",0,Yes,"TCS, Wipro, Cognizant, HCL",4
EG07103,Neha Sharma,Female,CIVIL,1st Year,7.31,63.3,73.0,0,0,"Power BI, Deep Learning, R, C++","NPTEL Python, AWS Cloud Practitioner",1,No,Deloitte,1
EG07104,Jayanth Verma,Female,AIML,4th Year,6.87,100.0,90.1,0,1,"Power BI, Tableau, Django, Deep Learning",,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07105,Aarav Prasad,Male,CIVIL,2nd Year,7.9,94.0,84.1,0,1,"Git, Power BI, React, C++, Keras","Oracle Java, IBM Data Science, NPTEL Python",1,No,Deloitte,1
EG07106,Yamini Mishra,Male,CSE,1st Year,6.77,69.2,67.0,2,2,"Keras, SQL, Django, C++, React",,2,No,None,0
EG07107,Uma Kumar,Female,ECE,4th Year,5.07,78.5,76.5,2,3,"Power BI, SQL",NPTEL Python,0,No,None,0
EG07108,Lakshmi Iyengar,Male,CSE,2nd Year,7.04,79.6,69.5,3,3,"C++, Deep Learning, TensorFlow",,1,No,None,0
EG07109,Santosh Pandey,Male,ECE,3rd Year,4.6,92.8,80.0,0,0,"React, Node.js, Deep Learning, JavaScript, SQL, Keras","Udemy DSA, Coursera ML",0,No,None,0
EG07110,Arjun Gupta,Male,AIML,1st Year,7.59,60.4,69.4,1,2,"TensorFlow, Git, Java, Flask, Tableau, Keras","Cisco CCNA, HackerRank SQL, Oracle Java",3,No,"Wipro, HCL",2
EG07111,Shiva Karnam,Female,EEE,3rd Year,6.12,77.0,78.8,1,1,"HTML/CSS, DSA, AWS, Tableau, React, Java",,1,No,"Wipro, HCL",2
EG07112,Rajesh Kumar,Female,IT,2nd Year,7.38,64.4,75.0,0,0,"Python, Machine Learning","Coursera ML, HackerRank SQL, AWS Cloud Practitioner",3,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG07113,Vijay Reddy,Male,CSE,4th Year,8.65,79.1,76.3,0,0,"Python, JavaScript, Power BI, Flask, Node.js, Git",,1,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG07114,Santosh Chowdary,Female,MECH,4th Year,6.16,77.3,100.0,0,0,"DSA, SQL, Flask, React, Keras",HackerRank SQL,0,No,"Wipro, HCL",2
EG07115,Rahul Hegde,Male,CSE,3rd Year,8.37,82.8,74.0,0,0,"React, SQL, Django, HTML/CSS, Keras","HackerRank SQL, Oracle Java",2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07116,Yamini Desai,Female,ECE,4th Year,6.72,76.0,56.7,1,1,"C++, Git, SQL, JavaScript, Deep Learning, TensorFlow","HackerRank SQL, Oracle Java, Cisco CCNA",1,No,"Wipro, HCL",2
EG07117,Uma Choudhary,Female,CSE,2nd Year,9.13,74.5,89.2,0,0,"Flask, Tableau, Git, Deep Learning, C++",HackerRank SQL,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07118,Vijay Varma,Female,IT,3rd Year,6.8,88.2,89.1,0,1,"TensorFlow, Deep Learning",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07119,Santosh Nair,Male,ECE,1st Year,6.28,86.5,56.2,0,0,"C++, Machine Learning, Power BI, AWS, DSA",,0,Yes,"TCS, Wipro, Cognizant, HCL",4
EG07120,Bhavya Tiwari,Male,MECH,1st Year,7.96,87.5,70.3,0,0,"Django, Deep Learning",,1,No,"Wipro, HCL, Deloitte",3
EG07121,Deepa Iyer,Male,IT,2nd Year,6.72,80.2,82.8,1,1,"Python, Machine Learning, Power BI, Deep Learning, DSA",,0,No,"Wipro, HCL",2
EG07122,Meera Pillai,Male,CSE,4th Year,6.27,76.3,83.8,0,0,"Flask, HTML/CSS, Machine Learning, DSA, R, TensorFlow","Google Data Analytics, Cisco CCNA",2,No,"TCS, Wipro, Cognizant, HCL",4
EG07123,Pranav Bhat,Female,ECE,3rd Year,6.67,80.8,77.9,0,0,"Java, TensorFlow, Tableau, JavaScript, Python, C++",,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07124,Ravi Naidu,Male,AIML,2nd Year,7.15,87.0,78.2,0,0,"JavaScript, Git",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07125,Anika Joshi,Male,CSE,4th Year,8.68,60.2,67.7,0,2,"R, DSA",,2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07126,Farhan Rajan,Female,ECE,2nd Year,5.07,85.9,51.6,3,3,"React, AWS","Cisco CCNA, IBM Data Science, HackerRank SQL",0,Yes,None,0
EG07127,Isha Bhat,Male,MECH,3rd Year,7.23,85.1,100.0,2,2,"Django, Tableau, Python","Udemy DSA, Cisco CCNA, IBM Data Science",0,No,None,0
EG07128,Swathi Krishnan,Male,CSE,4th Year,7.89,82.6,67.3,0,2,"Keras, AWS, HTML/CSS","Udemy DSA, Cisco CCNA, Oracle Java",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07129,Yamini Nair,Male,CHEM,1st Year,7.41,80.5,79.9,0,0,"JavaScript, R","Google Data Analytics, NPTEL Python",1,Yes,None,0
EG07130,Pranav Murthy,Male,AIML,2nd Year,8.64,56.3,76.3,0,1,"AWS, SQL, Tableau, HTML/CSS","AWS Cloud Practitioner, NPTEL Python, IBM Data Science",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07131,Srinivas Mishra,Female,CSE,3rd Year,7.12,77.6,87.9,0,0,"SQL, Node.js, Python, AWS","AWS Cloud Practitioner, HackerRank SQL, Google Data Analytics",3,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG07132,Zara Bhat,Female,CSE,3rd Year,7.0,99.9,79.3,0,2,"DSA, R, JavaScript, HTML/CSS",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07133,Sarvani Joshi,Male,ECE,1st Year,7.85,82.1,79.7,0,2,"Java, Git, TensorFlow, HTML/CSS, Keras","AWS Cloud Practitioner, NPTEL Python",1,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07134,Neha Iyengar,Male,CSE,2nd Year,7.31,78.9,49.0,1,1,"JavaScript, Python, Power BI","AWS Cloud Practitioner, IBM Data Science",2,Yes,"Wipro, HCL",2
EG07135,Santosh Kumar,Male,ECE,2nd Year,6.77,82.2,68.8,0,0,"Tableau, Git, TensorFlow, Deep Learning, C++",,0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07136,Anika Choudhary,Male,AIML,4th Year,7.77,85.5,86.2,4,4,"Power BI, SQL, JavaScript","HackerRank SQL, Google Data Analytics",1,No,None,0
EG07137,Harish Pillai,Male,CSE,4th Year,6.48,88.6,85.2,0,2,"C++, Power BI, DSA, Python, React",,1,No,"TCS, Wipro, Cognizant, HCL",4
EG07138,Videm Prasad,Female,AIML,2nd Year,6.53,79.7,67.5,0,0,"Node.js, Flask, Keras","Coursera ML, HackerRank SQL, IBM Data Science",0,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07139,Samhita Bhat,Female,CHEM,2nd Year,6.62,86.2,60.6,0,2,"Tableau, Keras, Python","Google Data Analytics, IBM Data Science",2,No,None,0
EG07140,Manoj Desai,Male,IT,3rd Year,8.69,98.8,79.4,0,1,"Java, Keras",Coursera ML,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07141,Vikas Verma,Male,CSE,1st Year,4.0,92.1,46.0,0,0,"SQL, TensorFlow",Cisco CCNA,2,No,None,0
EG07142,Harish Bhat,Male,CSE,4th Year,7.64,100.0,65.4,3,4,"C++, Keras, Node.js, SQL, AWS, TensorFlow","HackerRank SQL, Google Data Analytics, IBM Data Science",3,No,None,0
EG07143,Bhavya Chowdary,Female,CSE,3rd Year,7.24,75.4,97.4,0,0,"TensorFlow, C++, Node.js, Keras, JavaScript, Java",Coursera ML,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07144,Varun Joshi,Female,CIVIL,2nd Year,5.35,98.8,93.9,0,0,"TensorFlow, Python, SQL, Java","IBM Data Science, Google Data Analytics, AWS Cloud Practitioner",2,Yes,None,0
EG07145,Vijay Hegde,Male,EEE,2nd Year,7.54,74.1,83.4,2,2,"Keras, Tableau, HTML/CSS, AWS",,1,Yes,None,0
EG07146,Vijay Naidu,Female,CIVIL,4th Year,7.72,85.5,81.4,0,0,"C++, DSA, React","AWS Cloud Practitioner, Cisco CCNA, Oracle Java",3,Yes,Deloitte,1
EG07147,Chetan Hegde,Female,ECE,1st Year,7.85,89.3,56.5,0,0,"C++, HTML/CSS",Oracle Java,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07148,Harish Mishra,Male,ECE,1st Year,4.28,76.9,69.9,0,0,"SQL, Java","Oracle Java, AWS Cloud Practitioner",0,No,None,0
EG07149,Nikhil Hegde,Male,IT,1st Year,8.7,82.9,74.8,0,1,"R, Django, JavaScript, AWS, Tableau","NPTEL Python, IBM Data Science, Cisco CCNA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07150,Vishnu Prasad,Female,CHEM,1st Year,6.39,91.1,70.1,0,1,"Keras, Git, Machine Learning","HackerRank SQL, AWS Cloud Practitioner, Coursera ML",0,No,None,0
EG07151,Lakshmi Pillai,Female,ECE,2nd Year,7.96,74.9,74.1,0,2,"Deep Learning, Django, HTML/CSS, R, Tableau, Power BI",Udemy DSA,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07152,Tarun Reddy,Male,CSE,4th Year,8.02,98.7,92.3,0,1,"SQL, Machine Learning, Deep Learning, Node.js",Coursera ML,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07153,Tarun Murthy,Male,CSE,3rd Year,6.24,68.2,72.0,0,1,"Git, Node.js, Django, Flask",Udemy DSA,0,No,"TCS, Wipro, Cognizant, HCL",4
EG07154,Arjun Shastri,Female,IT,3rd Year,7.93,100.0,74.2,3,3,"Java, AWS, JavaScript, Node.js, Power BI",,0,No,None,0
EG07155,Rahul Hegde,Female,AIML,1st Year,6.78,92.0,86.1,0,0,"DSA, Node.js, Django, Git, TensorFlow","IBM Data Science, HackerRank SQL",1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07156,Jayanth Karnam,Female,CHEM,2nd Year,4.92,81.1,62.4,0,0,"Python, JavaScript, Power BI, React, Flask, Keras",Google Data Analytics,0,No,None,0
EG07157,Anika Hegde,Male,CHEM,4th Year,8.48,78.0,68.8,0,0,"Deep Learning, Java, Tableau, Keras, Python","Google Data Analytics, Coursera ML",1,No,None,0
EG07158,Isha Bhat,Female,EEE,2nd Year,6.35,76.9,69.9,1,2,"Deep Learning, Keras, Flask, AWS",,0,No,"Wipro, HCL",2
EG07159,Farhan Patel,Female,AIML,4th Year,6.26,80.6,78.6,1,2,"SQL, C++, Deep Learning, Keras, AWS","Coursera ML, Google Data Analytics, Cisco CCNA",1,Yes,"Wipro, HCL",2
EG07160,Anika Rajan,Female,CSE,3rd Year,6.76,81.5,74.2,0,2,"SQL, JavaScript, Git, Power BI, Flask",IBM Data Science,0,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07161,Vikas Verma,Female,AIML,3rd Year,7.5,94.6,74.6,2,2,"Git, AWS, Java",IBM Data Science,0,No,None,0
EG07162,Priya Chowdary,Female,MECH,1st Year,7.14,100.0,70.7,0,0,"Keras, Django","NPTEL Python, Oracle Java",0,No,"Wipro, HCL, Deloitte",3
EG07163,Anika Mishra,Male,AIML,3rd Year,7.8,84.0,66.2,0,1,"R, TensorFlow, Power BI, Git","AWS Cloud Practitioner, IBM Data Science",2,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07164,Shiva Tiwari,Female,MECH,4th Year,5.73,73.5,84.7,1,1,"Deep Learning, Java, Python, Keras, C++",,2,Yes,HCL,1
EG07165,Yamini Sharma,Male,ECE,1st Year,6.38,76.5,74.3,0,0,"Java, Django, C++",AWS Cloud Practitioner,3,No,"TCS, Wipro, Cognizant, HCL",4
EG07166,Naveen Singh,Female,CSE,1st Year,7.07,80.2,84.8,2,4,"React, Deep Learning, DSA","Google Data Analytics, Udemy DSA, Oracle Java",1,Yes,None,0
EG07167,Bhavya Joshi,Male,ECE,4th Year,9.29,71.7,65.8,0,0,"Machine Learning, R","Google Data Analytics, Cisco CCNA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07168,Videm Krishnan,Female,ECE,3rd Year,7.07,70.2,70.7,2,3,"AWS, TensorFlow, Python, SQL","HackerRank SQL, Udemy DSA",3,No,None,0
EG07169,Isha Pandey,Female,CSE,3rd Year,8.39,100.0,75.6,0,2,"React, DSA, Flask","AWS Cloud Practitioner, IBM Data Science, Coursera ML",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07170,Venkat Naidu,Male,ECE,3rd Year,7.24,85.0,76.6,2,2,"JavaScript, Power BI, Django, SQL","IBM Data Science, Coursera ML",0,No,None,0
EG07171,Uma Desai,Male,IT,3rd Year,6.67,73.7,86.3,0,0,"Java, AWS, Flask, HTML/CSS, Keras, TensorFlow","NPTEL Python, Oracle Java, HackerRank SQL",2,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07172,Pranav Iyer,Male,CSE,2nd Year,6.93,90.2,73.3,0,1,"HTML/CSS, DSA, TensorFlow, Keras, C++","Udemy DSA, AWS Cloud Practitioner",0,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07173,Santosh Iyer,Male,MECH,1st Year,7.01,70.2,86.2,0,1,"Node.js, HTML/CSS, C++, Machine Learning, Tableau, TensorFlow","NPTEL Python, Udemy DSA, Coursera ML",1,No,"Wipro, HCL, Deloitte",3
EG07174,Uma Murthy,Female,CSE,4th Year,7.86,71.0,82.1,3,3,"AWS, React",,0,No,None,0
EG07175,Tarun Hegde,Female,ECE,3rd Year,8.71,74.0,76.8,0,0,"Java, Git, SQL, C++, Flask",,0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07176,Rohit Tiwari,Male,ECE,4th Year,7.6,98.5,67.5,0,0,"R, JavaScript, HTML/CSS, Flask, Git","AWS Cloud Practitioner, HackerRank SQL, IBM Data Science",1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07177,Santosh Sharma,Male,ECE,4th Year,8.51,79.5,86.3,1,2,"TensorFlow, Deep Learning, Flask, DSA","HackerRank SQL, Google Data Analytics, Coursera ML",0,No,"Wipro, HCL",2
EG07178,Nikhil Krishnan,Male,IT,1st Year,6.14,57.6,67.8,0,0,"Power BI, SQL",Udemy DSA,2,No,"TCS, Wipro, Cognizant, HCL",4
EG07179,Naveen Reddy,Male,CIVIL,4th Year,6.74,94.1,77.8,0,0,"JavaScript, Deep Learning, Django, Git, TensorFlow","NPTEL Python, Coursera ML",1,No,None,0
EG07180,Santosh Kumar,Female,CSE,4th Year,6.4,78.9,77.4,1,1,"Keras, Tableau, HTML/CSS, Deep Learning, AWS",Udemy DSA,0,No,"Wipro, HCL",2
EG07181,Harish Bhat,Male,CSE,4th Year,7.55,63.5,75.7,0,0,"Python, Keras, SQL, DSA","Udemy DSA, NPTEL Python, Coursera ML",1,Yes,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Amazon, Deloitte",8
EG07182,Uma Singh,Female,EEE,2nd Year,6.81,78.8,73.7,1,3,"AWS, C++, Flask, SQL, TensorFlow, Git",AWS Cloud Practitioner,1,Yes,"Wipro, HCL",2
EG07183,Neha Babu,Female,CIVIL,4th Year,8.0,87.2,69.0,0,2,"Tableau, Machine Learning","Cisco CCNA, IBM Data Science, HackerRank SQL",1,No,Deloitte,1
EG07184,Yamini Gupta,Female,AIML,4th Year,6.18,86.0,60.2,0,0,"React, Django, Machine Learning, Git, SQL, Flask",,0,No,"TCS, Wipro, Cognizant, HCL",4
EG07185,Santosh Iyengar,Female,AIML,2nd Year,7.25,100.0,93.4,0,0,"Python, DSA",,2,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Deloitte",7
EG07186,Anika Rao,Male,CSE,3rd Year,7.96,73.5,72.6,1,1,"Flask, Keras, SQL, Tableau, TensorFlow",Udemy DSA,2,No,"Wipro, HCL",2
EG07187,Swathi Naidu,Female,CSE,4th Year,4.93,82.5,76.6,1,1,"Machine Learning, Deep Learning","NPTEL Python, IBM Data Science",0,Yes,None,0
EG07188,Jayanth Singh,Male,AIML,1st Year,9.53,75.0,76.5,0,1,"TensorFlow, Git",,2,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07189,Jayanth Rao,Female,AIML,4th Year,6.89,66.6,90.1,0,0,"C++, R, Tableau, Flask, Power BI","Oracle Java, Udemy DSA",1,No,"TCS, Wipro, Accenture, Cognizant, HCL",5
EG07190,Rahul Mehta,Female,CSE,4th Year,4.97,90.9,99.3,0,0,"Python, Node.js, Power BI, Keras",,2,Yes,None,0
EG07191,Santosh Chowdary,Female,EEE,2nd Year,7.37,86.6,79.8,1,1,"Tableau, R, Java, Git, TensorFlow","HackerRank SQL, Udemy DSA",1,No,"Wipro, HCL",2
EG07192,Rajesh Karnam,Female,MECH,4th Year,7.24,84.8,76.3,0,0,"R, Keras","Cisco CCNA, Google Data Analytics, AWS Cloud Practitioner",1,No,"Wipro, HCL, Deloitte",3
EG07193,Gayatri Verma,Male,AIML,2nd Year,7.11,86.3,65.6,0,0,"JavaScript, Power BI, DSA","Udemy DSA, HackerRank SQL, Cisco CCNA",0,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07194,Kiran Shah,Male,ECE,1st Year,8.29,75.1,62.1,1,2,"DSA, Flask, React, Python, Machine Learning","Coursera ML, HackerRank SQL",1,Yes,"Wipro, HCL",2
EG07195,Srinivas Babu,Male,CSE,4th Year,8.02,71.9,58.5,2,2,"Python, HTML/CSS, TensorFlow, AWS, C++, Tableau","Google Data Analytics, Udemy DSA",1,No,None,0
EG07196,Arjun Krishnan,Male,CHEM,1st Year,7.53,82.4,69.2,0,0,"TensorFlow, Deep Learning, JavaScript, R","HackerRank SQL, Coursera ML",1,No,None,0
EG07197,Sarvani Pandey,Male,AIML,1st Year,7.7,93.6,55.0,1,2,"SQL, Django","Google Data Analytics, HackerRank SQL",1,Yes,"Wipro, HCL",2
EG07198,Bhavya Rao,Male,IT,4th Year,7.09,98.1,89.9,1,2,"Deep Learning, Git, Node.js","Cisco CCNA, HackerRank SQL, NPTEL Python",1,No,"Wipro, HCL",2
EG07199,Uma Verma,Female,CSE,1st Year,9.15,90.0,82.7,4,4,"Flask, DSA, R, SQL, Git, HTML/CSS","AWS Cloud Practitioner, Google Data Analytics",1,No,None,0
EG07200,Sneha Varma,Male,CHEM,3rd Year,5.57,82.3,75.2,0,0,"Keras, Git, SQL","IBM Data Science, Cisco CCNA, Oracle Java",2,Yes,None,0
EG07201,Harish Krishnan,Male,EEE,4th Year,7.35,84.7,90.2,0,0,"React, C++","NPTEL Python, HackerRank SQL",2,No,"TCS, Wipro, Cognizant, HCL",4
EG07202,Arjun Rajan,Female,CSE,2nd Year,7.27,82.1,66.2,3,3,"SQL, Keras, TensorFlow, HTML/CSS",NPTEL Python,0,No,None,0
EG07203,Rajesh Kumar,Male,ECE,1st Year,8.09,71.7,69.0,0,1,"Flask, Machine Learning, React, Tableau, Django, Java",,3,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07204,Santosh Shah,Male,EEE,2nd Year,6.27,82.2,56.7,0,0,"Tableau, JavaScript, Deep Learning",Coursera ML,1,No,"TCS, Wipro, Cognizant, HCL",4
EG07205,Vijay Krishnan,Male,MECH,4th Year,5.28,68.7,86.5,0,0,"Tableau, AWS, Machine Learning, React, Git","Cisco CCNA, NPTEL Python, Coursera ML",0,No,None,0
EG07206,Nikhil Iyer,Male,ECE,3rd Year,7.37,80.8,69.1,0,2,"Git, AWS","AWS Cloud Practitioner, Coursera ML",0,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07207,Farhan Pillai,Female,IT,3rd Year,7.51,98.4,78.2,0,1,"Java, React, Django, Git",,3,Yes,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07208,Vishnu Krishnan,Female,CSE,1st Year,8.84,90.2,89.0,2,2,"HTML/CSS, Flask, Keras, Django, R, Java",AWS Cloud Practitioner,1,No,None,0
EG07209,Pranav Rao,Male,AIML,4th Year,5.8,72.8,93.1,0,0,"Tableau, React, Django, R","AWS Cloud Practitioner, NPTEL Python",0,Yes,HCL,1
EG07210,Vishnu Murthy,Female,AIML,3rd Year,8.47,81.3,77.7,0,0,"Django, JavaScript, Git",,1,No,"TCS, Wipro, Accenture, Cognizant, HCL, Deloitte",6
EG07211,Suresh Choudhary,Female,AIML,3rd Year,9.8,73.7,82.2,0,1,"Power BI, Node.js, Keras, Python, TensorFlow","Udemy DSA, Cisco CCNA",0,No,"TCS, Infosys, Wipro, Accenture, Cognizant, HCL, Microsoft, Deloitte",8
EG07212,Vijay Karnam,Female,MECH,3rd Year,6.78,81.4,68.1,0,0,"TensorFlow, Keras, Node.js","Udemy DSA, Google Data Analytics",3,No,"Wipro, HCL",2
EG07213,Ravi Mehta,Male,AIML,4th Year,5.78,92.4,96.5,0,0,"JavaScript, AWS, R","Cisco CCNA, NPTEL Python, IBM Data Science",1,Yes,HCL,1
EG07214,Aarav Nair,Female,CSE,2nd Year,6.75,88.5,76.2,3,3,"R, Power BI, Node.js, Machine Learning, Django, SQL",HackerRank SQL,1,No,None,0
